Program ID,Athlete ID,Athlete First Name,Athlete Last Name,Country,Start Number,Swim,T1,Bike,T2,Run,Position,Status,Total Time
582518,169045,Jan,Pluta,GER,65,00:10:02,00:00:30,00:26:13,00:00:22,00:16:32,51,,00:53:37
582518,171949,Leandre,Binette,CAN,68,00:09:52,00:00:28,00:26:27,00:00:25,00:16:28,52,,00:53:38
582518,167522,Magnus,Lynge Larsen,DEN,63,00:10:04,00:00:29,00:26:13,00:00:25,00:16:37,53,,00:53:47
582518,158272,Pietro,Giovannini,ITA,66,00:09:08,00:00:29,00:26:28,00:00:24,00:17:30,54,,00:53:57
582518,169875,Poli,Stoffel,LUX,56,00:09:55,00:00:31,00:26:19,00:00:24,00:17:31,55,,00:54:38
582518,133128,Caua,Diniz,BRA,27,00:09:43,00:00:31,00:25:50,00:00:22,00:18:15,56,,00:54:39
582518,171758,Obed,Rivas Quiroz,MEX,53,00:09:47,00:00:31,00:26:37,00:00:45,00:17:35,57,,00:55:14
582518,158640,Zakaria,Chtioui,TUN,34,00:09:33,00:00:29,00:27:55,00:00:31,00:16:53,58,,00:55:18
582518,132998,David,Vega Campoverde,ECU,17,00:09:49,00:00:32,00:26:27,00:00:32,00:18:03,59,,00:55:20
582518,158702,Simon,Freisinger,AUT,69,00:09:43,00:00:34,00:25:55,00:00:22,00:19:06,60,,00:55:37
582518,136357,Tak Long,Yip,HKG,6,00:10:29,00:00:29,00:27:45,00:00:27,00:16:32,61,,00:55:40
582518,158639,Mohamed Aziz,Hamdi,TUN,37,00:09:49,00:00:34,00:28:20,00:00:25,00:17:14,62,,00:56:21
582518,158262,Jakub,Homola,CZE,62,00:10:25,00:00:33,00:27:45,00:00:26,00:17:44,63,,00:56:51
582518,158568,Shaun,Wolfaardt,RSA,36,00:10:31,00:00:30,00:27:42,00:00:29,00:18:10,64,,00:57:20
582518,167612,Fabrizio Valentin,Pavoni,ARG,32,00:09:49,00:00:32,00:28:23,00:00:30,00:18:43,65,,00:57:55
582518,168289,Mathys,Bocquet,IRL,67,00:09:52,00:00:32,00:29:23,00:00:27,00:17:58,66,,00:58:09
582518,143412,Kyle,Erskine,RSA,51,00:10:31,00:00:31,00:28:45,00:00:26,00:19:29,67,,00:59:41
582518,158642,Dawser,Rezgui,TUN,38,00:10:31,00:00:29,00:28:46,00:00:26,00:00:00,,DNF,00:00:00
582518,163850,Takuto,Oshima,JPN,5,00:09:42,00:00:28,00:00:00,00:00:00,00:00:00,-3,LAP,00:00:00
