Program ID,Athlete ID,Athlete First Name,Athlete Last Name,Country,Start Number,Swim,T1,Bike,T2,Run,Position,Status,Total Time
650460,84871,Anabel,Knoll,GER,1,00:05:26,00:01:07,00:11:38,00:00:41,00:06:30,1,,00:25:22
650460,137273,Jule,Behrens,GER,2,00:05:38,00:01:08,00:12:20,00:00:46,00:06:22,2,,00:26:14
650460,127356,Annabel,Morton,GBR,4,00:05:39,00:01:09,00:12:24,00:00:49,00:06:14,3,,00:26:15
650460,115545,Asia,Mercatelli,ITA,7,00:05:46,00:01:11,00:12:13,00:00:44,00:06:22,4,,00:26:16
650460,161236,Leann,Dietzel,GER,12,00:05:45,00:01:09,00:12:12,00:00:46,00:06:25,5,,00:26:17
650460,110579,Iona,Miller,GBR,5,00:05:33,00:01:15,00:12:21,00:00:45,00:06:26,6,,00:26:20
650460,104244,Francesca,Crestani,ITA,10,00:05:41,00:01:12,00:12:14,00:00:43,00:06:31,7,,00:26:21
650460,150487,Josephine,Seerig,GER,17,00:05:37,00:01:15,00:12:16,00:00:46,00:06:28,8,,00:26:22
650460,23545,Alessia,Orla,TRI,6,00:05:36,00:01:11,00:12:23,00:00:46,00:06:27,9,,00:26:23
650460,158203,Borbála,Sarcia,HUN,8,00:05:47,00:01:13,00:12:10,00:00:49,00:06:25,10,,00:26:24
650460,149442,Hasse,Fleerackers,BEL,15,00:05:32,00:01:17,00:12:17,00:00:47,00:06:32,11,,00:26:25
650460,135034,Józefina,Młynarska,POL,11,00:05:51,00:01:12,00:12:04,00:00:49,00:06:30,12,,00:26:26
650460,180851,Martyna,Gajda,POL,26,00:05:36,00:01:11,00:12:19,00:00:45,00:06:38,13,,00:26:29
650460,159181,Clara,Carlquist,DEN,14,00:05:35,00:01:11,00:12:23,00:00:47,00:06:50,14,,00:26:46
650460,158590,Nicole,Bauer,AUT,21,00:05:44,00:01:10,00:12:14,00:00:51,00:06:49,15,,00:26:48
650460,148768,Noémi,Van Der Kaaij,SUI,19,00:05:42,00:01:14,00:12:13,00:00:41,00:07:00,16,,00:26:50
650460,124962,Katharina,Möller,GER,3,00:05:42,00:01:10,00:12:18,00:00:50,00:07:01,17,,00:27:01
650460,176099,Cara,Macdonald,CAN,16,00:05:39,00:01:16,00:12:16,00:00:48,00:07:08,18,,00:27:07
650460,158865,Merel,Veltman,NED,20,00:05:47,00:01:13,00:12:10,00:01:00,00:07:17,19,,00:27:27
650460,169586,Joanna,Pietruszyńska,POL,25,00:05:48,00:01:14,00:12:58,00:00:48,00:06:59,20,,00:27:47
650460,187256,Hanna,Foltyniewicz,POL,24,00:05:55,00:01:31,00:13:38,00:00:47,00:06:53,21,,00:28:44
650460,161461,Beāte,Bula,LAT,18,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,22,,00:28:48
650460,161245,Carina,Reicht,AUT,9,00:05:52,00:01:10,00:14:57,00:00:46,00:06:12,23,,00:28:57
650460,158735,Karolina,Szalast,POL,22,00:05:45,00:01:24,00:13:53,00:00:51,00:08:17,24,,00:30:10
